experiment_phase,condition_id,replicate,condition_order,matrix_seed,run_tag,run_id,mode,requested_algorithm,selected_algorithms,load,network_load_pct,state_cpu_pct,state_memory_pct,publisher_start_spread_ms,max_publisher_start_lateness_ms,devices,messages_per_device,payload_bytes,messages_expected,messages_received,message_loss_pct,authentication_failures,mean_encryption_ms,mean_decryption_ms,mean_e2e_latency_ms,p95_e2e_latency_ms,throughput_mbps,mean_process_cpu_pct,mean_rss_mb,estimated_energy_j
final,fixed_aes256__low__d20__p4096,1,63,20260905,final_fixed_aes256__low__d20__p4096_rep1_ord63_r36_fixed_low_d20_p4096_cpu20_mem30_1788623008,36,fixed,AES-256-GCM,"{""AES-256-GCM"": 400}",low,20.0,20.0,30.0,28.653965000557946,28.655342001002282,20,20,4096,400,400,0.0,0,1.40222633,0.22276527000000002,15.448332709999999,30.555509,6.883533837801818,2.424415909741814,33.10078125,4.8500000000000005
final,fixed_aes128__low__d5__p256,1,64,20260905,final_fixed_aes128__low__d5__p256_rep1_ord64_r1_fixed_low_d5_p256_cpu20_mem30_1788623028,1,fixed,AES-128-GCM,"{""AES-128-GCM"": 100}",low,20.0,20.0,30.0,3.0716910005139653,3.073189000133425,5,20,256,100,100,0.0,0,0.72495613,0.17170439999999998,10.35773397,13.524695,0.10817684443110075,1.8998809457761952,33.04453125,0.9500000000000006
final,adaptive__high__d10__p256,1,65,20260905,final_adaptive__high__d10__p256_rep1_ord65_r103_adaptive_high_d10_p256_cpu20_mem30_1788623044,103,adaptive,adaptive,"{""AES-128-GCM"": 200}",high,80.0,20.0,30.0,7.7557380027428735,7.7573870003107,10,20,256,200,200,0.0,0,1.1333785349999999,0.12435073,20.1809531,36.930144,1.780829372653991,12.488227803946193,33.047265625,1.2499999999999996
final,adaptive__low__d20__p256,1,66,20260905,final_adaptive__low__d20__p256_rep1_ord66_r88_adaptive_low_d20_p256_cpu20_mem30_1788623059,88,adaptive,adaptive,"{""AES-256-GCM"": 400}",low,20.0,20.0,30.0,17.768548997992184,17.769635996955913,20,20,256,400,400,0.0,0,1.378159545,0.11614098249999999,12.396984082500001,20.030703,0.4332942504426252,1.9745809490383508,33.040625,3.95
final,fixed_aes128__high__d20__p4096,1,67,20260905,final_fixed_aes128__high__d20__p4096_rep1_ord67_r27_fixed_high_d20_p4096_cpu20_mem30_1788623078,27,fixed,AES-128-GCM,"{""AES-128-GCM"": 400}",high,80.0,20.0,30.0,20.062432002305286,20.063304000359494,20,20,4096,400,400,0.0,0,0.9305812550000001,0.052748635,130.312437585,149.59821,42.624660702119066,9.728248521997442,33.066015625,1.9499999999999993
final,fixed_chacha20__medium__d20__p1024,1,68,20260905,final_fixed_chacha20__medium__d20__p1024_rep1_ord68_r71_fixed_medium_d20_p1024_cpu20_mem30_1788623095,71,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 400}",medium,50.0,20.0,30.0,11.04749099977198,11.048066000512335,20,20,1024,400,400,0.0,0,0.2943759175,0.0458937975,7.439948385,9.706454,8.547508820242635,3.6238826504215127,33.11875,1.4499999999999997
final,adaptive__low__d10__p256,1,69,20260905,final_adaptive__low__d10__p256_rep1_ord69_r85_adaptive_low_d10_p256_cpu20_mem30_1788623114,85,adaptive,adaptive,"{""AES-256-GCM"": 200}",low,20.0,20.0,30.0,5.0436040000931825,5.0441029998182785,10,20,256,200,200,0.0,0,0.22773742000000002,0.064663205,7.804459025,10.399139,0.215036192058418,0.7499405550821192,33.043359375,0.7500000000000001
final,fixed_aes256__medium__d20__p4096,1,70,20260905,final_fixed_aes256__medium__d20__p4096_rep1_ord70_r45_fixed_medium_d20_p4096_cpu20_mem30_1788623132,45,fixed,AES-256-GCM,"{""AES-256-GCM"": 400}",medium,50.0,20.0,30.0,29.464754999935394,29.465974002960138,20,20,4096,400,400,0.0,0,1.551404405,0.1541216075,16.50120208,31.497095,33.302450124622354,7.746559363830732,33.09140625,3.100000000000001
final,fixed_aes128__high__d10__p4096,1,71,20260905,final_fixed_aes128__high__d10__p4096_rep1_ord71_r24_fixed_high_d10_p4096_cpu20_mem30_1788623154,24,fixed,AES-128-GCM,"{""AES-128-GCM"": 200}",high,80.0,20.0,30.0,6.286437997914618,6.287075000727782,10,20,4096,200,200,0.0,0,0.5320423900000001,0.15725053,16.6329843,28.658741,34.16532008063899,12.486635225239546,33.108203125,1.25
final,fixed_chacha20__low__d5__p1024,1,72,20260905,final_fixed_chacha20__low__d5__p1024_rep1_ord72_r56_fixed_low_d5_p1024_cpu20_mem30_1788623171,56,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 100}",low,20.0,20.0,30.0,0.4589000018313527,0.4597180013661273,5,20,1024,100,100,0.0,0,0.31263,0.1291943,9.20643601,12.236255,0.431078723726165,1.2998108770031946,33.0828125,0.6500000000000004
final,adaptive__medium__d20__p4096,1,73,20260905,final_adaptive__medium__d20__p4096_rep1_ord73_r99_adaptive_medium_d20_p4096_cpu20_mem30_1788623186,99,adaptive,adaptive,"{""AES-256-GCM"": 400}",medium,50.0,20.0,30.0,17.51240500016138,17.512955000711372,20,20,4096,400,400,0.0,0,0.53713858,0.10786817750000001,14.5131339175,29.70592,33.66551177094807,6.871111926597497,33.0767578125,2.7500000000000018
final,fixed_chacha20__medium__d10__p1024,1,74,20260905,final_fixed_chacha20__medium__d10__p1024_rep1_ord74_r68_fixed_medium_d10_p1024_cpu20_mem30_1788623206,68,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 200}",medium,50.0,20.0,30.0,2.7293070015730336,2.730522999627283,10,20,1024,200,200,0.0,0,1.0097258,0.09598407,9.34036128,19.437835,4.4887173538855,6.99542436827611,33.09453125,1.4000000000000001
final,fixed_aes128__low__d20__p1024,1,75,20260905,final_fixed_aes128__low__d20__p1024_rep1_ord75_r8_fixed_low_d20_p1024_cpu20_mem30_1788623221,8,fixed,AES-128-GCM,"{""AES-128-GCM"": 400}",low,20.0,20.0,30.0,25.231091000023298,25.231609000911703,20,20,1024,400,400,0.0,0,0.6678047874999999,0.108722975,10.05207145,23.065892,1.7077164052787945,1.449776929534012,33.06796875,2.9000000000000004
final,fixed_aes256__low__d20__p256,1,76,20260905,final_fixed_aes256__low__d20__p256_rep1_ord76_r34_fixed_low_d20_p256_cpu20_mem30_1788623244,34,fixed,AES-256-GCM,"{""AES-256-GCM"": 400}",low,20.0,20.0,30.0,22.087625999120064,22.08867000081227,20,20,256,400,400,0.0,0,1.3180054049999999,0.34740417749999997,185.26661154,726.252857,0.38214061720506465,2.9248227227034187,33.0435546875,5.900000000000004
final,fixed_chacha20__low__d20__p4096,1,77,20260905,final_fixed_chacha20__low__d20__p4096_rep1_ord77_r63_fixed_low_d20_p4096_cpu20_mem30_1788623266,63,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 400}",low,20.0,20.0,30.0,16.622967999865068,16.624579999188427,20,20,4096,400,400,0.0,0,0.45201068,0.1137817325,11.2810705775,16.59292,6.871664174017353,1.124901616406993,33.10234375,2.2499999999999996
final,fixed_chacha20__high__d20__p4096,1,78,20260905,final_fixed_chacha20__high__d20__p4096_rep1_ord78_r81_fixed_high_d20_p4096_cpu20_mem30_1788623289,81,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 400}",high,80.0,20.0,30.0,23.68152800045209,23.682278999331174,20,20,4096,400,400,0.0,0,0.689926915,0.14230389000000002,79.14253966,106.809935,53.316021462956144,12.468802967540968,33.112890625,2.500000000000001
final,fixed_chacha20__low__d5__p4096,1,79,20260905,final_fixed_chacha20__low__d5__p4096_rep1_ord79_r57_fixed_low_d5_p4096_cpu20_mem30_1788623308,57,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 100}",low,20.0,20.0,30.0,3.462636002950603,3.463626002485398,5,20,4096,100,100,0.0,0,0.40613135,0.1888833,9.37129944,11.967188,1.7259525994502527,1.099883773519179,33.1,0.5499999999999999
final,fixed_aes256__high__d5__p256,1,80,20260905,final_fixed_aes256__high__d5__p256_rep1_ord80_r46_fixed_high_d5_p256_cpu20_mem30_1788623324,46,fixed,AES-256-GCM,"{""AES-256-GCM"": 100}",high,80.0,20.0,30.0,0.9406869976373855,0.9431789985683281,5,20,256,100,100,0.0,0,0.6103415,0.08632619,21.799857160000002,31.038838,0.8920355909070529,12.992610032563274,33.05625,0.6500000000000004
final,fixed_aes128__medium__d5__p1024,1,81,20260905,final_fixed_aes128__medium__d5__p1024_rep1_ord81_r11_fixed_medium_d5_p1024_cpu20_mem30_1788623339,11,fixed,AES-128-GCM,"{""AES-128-GCM"": 100}",medium,50.0,20.0,30.0,0.6319849999272265,0.6338220009638462,5,20,1024,100,100,0.0,0,0.9728126500000001,0.25690175,11.02749043,22.241956,2.2278306456577517,10.988636701420354,33.015625,1.1
final,fixed_aes128__high__d10__p256,1,82,20260905,final_fixed_aes128__high__d10__p256_rep1_ord82_r22_fixed_high_d10_p256_cpu20_mem30_1788623353,22,fixed,AES-128-GCM,"{""AES-128-GCM"": 200}",high,80.0,20.0,30.0,12.33751499967184,12.338017000729451,10,20,256,200,200,0.0,0,0.28396538000000004,0.10418376,21.48467237,29.954289,1.7014707366114616,8.971814497976771,33.038671875,0.8999999999999997
final,fixed_aes256__high__d10__p256,1,83,20260905,final_fixed_aes256__high__d10__p256_rep1_ord83_r49_fixed_high_d10_p256_cpu20_mem30_1788623370,49,fixed,AES-256-GCM,"{""AES-256-GCM"": 200}",high,80.0,20.0,30.0,5.41777300168178,5.418267002823995,10,20,256,200,200,0.0,0,0.338640425,0.100201695,22.893631655,34.814622,1.7793815225909932,10.989517161149994,32.9796875,1.1000000000000008
final,fixed_aes256__high__d20__p1024,1,84,20260905,final_fixed_aes256__high__d20__p1024_rep1_ord84_r53_fixed_high_d20_p1024_cpu20_mem30_1788623385,53,fixed,AES-256-GCM,"{""AES-256-GCM"": 400}",high,80.0,20.0,30.0,42.68600899740704,42.68759499973385,20,20,1024,400,400,0.0,0,1.1064732449999999,0.131190905,55.321545349999994,69.888642,14.778887426715006,12.22779338507836,33.0900390625,2.450000000000001
final,fixed_aes256__low__d10__p256,1,85,20260905,final_fixed_aes256__low__d10__p256_rep1_ord85_r31_fixed_low_d10_p256_cpu20_mem30_1788623406,31,fixed,AES-256-GCM,"{""AES-256-GCM"": 200}",low,20.0,20.0,30.0,14.747940000233939,14.748533998499624,10,20,256,200,200,0.0,0,0.36468104500000004,0.11786867,8.95072807,12.950161,0.21378368213223706,1.1998346286099502,33.02265625,1.1999999999999997
final,fixed_aes256__low__d5__p1024,1,86,20260905,final_fixed_aes256__low__d5__p1024_rep1_ord86_r29_fixed_low_d5_p1024_cpu20_mem30_1788623423,29,fixed,AES-256-GCM,"{""AES-256-GCM"": 100}",low,20.0,20.0,30.0,0.9061000018846244,0.9774650025065057,5,20,1024,100,100,0.0,0,1.0999626599999999,0.25286195,12.48138299,18.615294,0.4333273389370454,2.799478769512637,33.0359375,1.400000000000001
final,adaptive__medium__d10__p4096,1,87,20260905,final_adaptive__medium__d10__p4096_rep1_ord87_r96_adaptive_medium_d10_p4096_cpu20_mem30_1788623442,96,adaptive,adaptive,"{""AES-256-GCM"": 200}",medium,50.0,20.0,30.0,5.1579979990492575,5.159918000572361,10,20,4096,200,200,0.0,0,1.09839513,0.14388994,12.350993005,27.919191,17.707207322702033,7.246388538447123,33.07265625,1.4500000000000013
final,adaptive__low__d10__p4096,1,88,20260905,final_adaptive__low__d10__p4096_rep1_ord88_r87_adaptive_low_d10_p4096_cpu20_mem30_1788623458,87,adaptive,adaptive,"{""AES-256-GCM"": 200}",low,20.0,20.0,30.0,5.779645998700289,5.781616000604117,10,20,4096,200,200,0.0,0,0.42098155000000004,0.12608638,10.095168189999999,17.389161,3.4274338981411745,1.549841014851607,33.080078125,1.5500000000000003
final,fixed_aes128__medium__d10__p4096,1,89,20260905,final_fixed_aes128__medium__d10__p4096_rep1_ord89_r15_fixed_medium_d10_p4096_cpu20_mem30_1788623477,15,fixed,AES-128-GCM,"{""AES-128-GCM"": 200}",medium,50.0,20.0,30.0,11.891695998201612,11.893015998793999,10,20,4096,200,200,0.0,0,1.319635825,0.158330685,12.733131,22.938193,17.014213971737288,7.747432386272093,33.101953125,1.5500000000000014
final,fixed_aes128__medium__d20__p256,1,90,20260905,final_fixed_aes128__medium__d20__p256_rep1_ord90_r16_fixed_medium_d20_p256_cpu20_mem30_1788623492,16,fixed,AES-128-GCM,"{""AES-128-GCM"": 400}",medium,50.0,20.0,30.0,28.003241000988055,28.004285999486456,20,20,256,400,400,0.0,0,1.149047955,0.11304305749999999,14.965254585,43.057928,2.107678120889803,6.748086179255006,33.073046875,2.7000000000000015
final,fixed_aes128__high__d5__p1024,1,91,20260905,final_fixed_aes128__high__d5__p1024_rep1_ord91_r20_fixed_high_d5_p1024_cpu20_mem30_1788623515,20,fixed,AES-128-GCM,"{""AES-128-GCM"": 100}",high,80.0,20.0,30.0,1.062799998180708,1.0648200004652608,5,20,1024,100,100,0.0,0,1.09575768,0.16500994,12.234055020000001,27.943291,4.538694201959042,19.95270290343178,33.06484375,1.0000000000000002
final,fixed_aes256__medium__d5__p4096,1,92,20260905,final_fixed_aes256__medium__d5__p4096_rep1_ord92_r39_fixed_medium_d5_p4096_cpu20_mem30_1788623529,39,fixed,AES-256-GCM,"{""AES-256-GCM"": 100}",medium,50.0,20.0,30.0,0.267482999333879,0.2679779972822871,5,20,4096,100,100,0.0,0,0.26659865,0.11629474000000001,9.5524199,12.398829,8.599819342909285,4.497922208336654,33.04140625,0.4500000000000004
final,adaptive__medium__d5__p1024,1,93,20260905,final_adaptive__medium__d5__p1024_rep1_ord93_r92_adaptive_medium_d5_p1024_cpu20_mem30_1788623544,92,adaptive,adaptive,"{""AES-256-GCM"": 100}",medium,50.0,20.0,30.0,2.1827990021847654,2.183119002438616,5,20,1024,100,100,0.0,0,0.28232,0.14333574999999998,8.42842115,10.529697,2.148495557410903,5.498418304644847,33.00234375,0.5500000000000005
final,adaptive__high__d5__p256,1,94,20260905,final_adaptive__high__d5__p256_rep1_ord94_r100_adaptive_high_d5_p256_cpu20_mem30_1788623558,100,adaptive,adaptive,"{""AES-128-GCM"": 100}",high,80.0,20.0,30.0,2.626698998938082,2.6281190002919175,5,20,256,100,100,0.0,0,0.78938276,0.07646196,21.55124507,31.325889,0.909484012236073,12.991671076666012,33.071875,0.65
final,fixed_aes128__high__d20__p1024,1,95,20260905,final_fixed_aes128__high__d20__p1024_rep1_ord95_r26_fixed_high_d20_p1024_cpu20_mem30_1788623574,26,fixed,AES-128-GCM,"{""AES-128-GCM"": 400}",high,80.0,20.0,30.0,36.22348800126929,36.225007999746595,20,20,1024,400,400,0.0,0,1.2358486025,0.07148848000000001,23.8863478,40.558487,15.662683911670031,10.966599902558677,33.0796875,2.1999999999999997
final,fixed_aes128__low__d20__p256,1,96,20260905,final_fixed_aes128__low__d20__p256_rep1_ord96_r7_fixed_low_d20_p256_cpu20_mem30_1788623591,7,fixed,AES-128-GCM,"{""AES-128-GCM"": 400}",low,20.0,20.0,30.0,22.140701999887824,22.14220400128397,20,20,256,400,400,0.0,0,1.8813191025000002,0.18298025750000002,14.90486869,32.926748,0.43424077569637026,2.2746223768379807,33.0509765625,4.549999999999999
final,fixed_aes128__low__d5__p1024,1,97,20260905,final_fixed_aes128__low__d5__p1024_rep1_ord97_r2_fixed_low_d5_p1024_cpu20_mem30_1788623615,2,fixed,AES-128-GCM,"{""AES-128-GCM"": 100}",low,20.0,20.0,30.0,0.5218000005697832,0.5232190014794469,5,20,1024,100,100,0.0,0,0.74399274,0.16075293999999998,10.14332973,15.240695,0.4322402951864819,1.5997514225548422,33.07890625,0.8000000000000005
final,adaptive__high__d5__p4096,1,98,20260905,final_adaptive__high__d5__p4096_rep1_ord98_r102_adaptive_high_d5_p4096_cpu20_mem30_1788623630,102,adaptive,adaptive,"{""AES-128-GCM"": 100}",high,80.0,20.0,30.0,0.20029199731652625,0.20087799930479378,5,20,4096,100,100,0.0,0,0.25127759,0.09969027000000001,9.93870409,15.88097,16.930346864503942,6.997094124459248,32.9703125,0.3500000000000003
final,fixed_chacha20__high__d10__p1024,1,99,20260905,final_fixed_chacha20__high__d10__p1024_rep1_ord99_r77_fixed_high_d10_p1024_cpu20_mem30_1788623645,77,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 200}",high,80.0,20.0,30.0,19.743160999496467,19.74429699839675,10,20,1024,200,200,0.0,0,1.04607631,0.10360256500000001,9.324716725,17.421427,8.27936895157411,12.98788635427427,33.0921875,1.3000000000000012
final,fixed_aes256__low__d10__p4096,1,100,20260905,final_fixed_aes256__low__d10__p4096_rep1_ord100_r33_fixed_low_d10_p4096_cpu20_mem30_1788623659,33,fixed,AES-256-GCM,"{""AES-256-GCM"": 200}",low,20.0,20.0,30.0,5.634747998556122,5.635975998302456,10,20,4096,200,200,0.0,0,0.9072650249999998,0.12768200999999998,12.202671415,20.843802,3.459944726571473,1.9497020803418426,33.071875,1.9500000000000002
final,fixed_chacha20__medium__d5__p1024,1,101,20260905,final_fixed_chacha20__medium__d5__p1024_rep1_ord101_r65_fixed_medium_d5_p1024_cpu20_mem30_1788623679,65,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 100}",medium,50.0,20.0,30.0,0.1958920001925435,0.19629400048870593,5,20,1024,100,100,0.0,0,0.22389763999999998,0.09658001000000001,7.948578230000001,10.78073,2.1417946212792818,4.497889246190854,33.0328125,0.44999999999999984
final,fixed_chacha20__high__d10__p256,1,102,20260905,final_fixed_chacha20__high__d10__p256_rep1_ord102_r76_fixed_high_d10_p256_cpu20_mem30_1788623694,76,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 200}",high,80.0,20.0,30.0,5.534097999770893,5.534592000913108,10,20,256,200,200,0.0,0,0.318465915,0.077285535,21.390600924999998,30.850498,1.7518108992271242,9.492800695088384,33.082421875,0.9500000000000003
final,fixed_aes128__low__d10__p4096,1,103,20260905,final_fixed_aes128__low__d10__p4096_rep1_ord103_r6_fixed_low_d10_p4096_cpu20_mem30_1788623710,6,fixed,AES-128-GCM,"{""AES-128-GCM"": 200}",low,20.0,20.0,30.0,10.523913999350043,10.525361998588778,10,20,4096,200,200,0.0,0,1.0494610500000001,0.11816172999999999,11.169140775,18.388185,3.4542601706484786,1.7496346013843909,33.061328125,1.75
final,fixed_aes128__medium__d10__p256,1,104,20260905,final_fixed_aes128__medium__d10__p256_rep1_ord104_r13_fixed_medium_d10_p256_cpu20_mem30_1788623727,13,fixed,AES-128-GCM,"{""AES-128-GCM"": 200}",medium,50.0,20.0,30.0,8.423100000072736,8.423570001468761,10,20,256,200,200,0.0,0,0.27231795000000003,0.0512829,10.369318049999999,26.72379,1.0655008588919752,3.4987998744651336,33.0546875,0.7000000000000004
final,fixed_chacha20__high__d5__p4096,1,105,20260905,final_fixed_chacha20__high__d5__p4096_rep1_ord105_r75_fixed_high_d5_p4096_cpu20_mem30_1788623743,75,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 100}",high,80.0,20.0,30.0,0.4470709973247722,0.44846599848824553,5,20,4096,100,100,0.0,0,0.79522333,0.13522754,13.55219489,17.823941,17.60602267815947,13.987357125881767,33.08515625,0.7000000000000004
final,fixed_chacha20__low__d10__p1024,1,106,20260905,final_fixed_chacha20__low__d10__p1024_rep1_ord106_r59_fixed_low_d10_p1024_cpu20_mem30_1788623756,59,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 200}",low,20.0,20.0,30.0,3.2470770020154305,3.247518001444405,10,20,1024,200,200,0.0,0,0.40905777,0.18549218499999998,12.24289749,18.638118,0.8554963109456352,1.749325990630501,33.089453125,1.7500000000000009
final,fixed_aes256__medium__d10__p256,1,107,20260905,final_fixed_aes256__medium__d10__p256_rep1_ord107_r40_fixed_medium_d10_p256_cpu20_mem30_1788623774,40,fixed,AES-256-GCM,"{""AES-256-GCM"": 200}",medium,50.0,20.0,30.0,7.033484998828499,7.034155998553615,10,20,256,200,200,0.0,0,0.32550533000000004,0.09613924000000001,10.82711344,26.661326,1.0613688000812498,5.4981664391602845,33.030078125,1.0999999999999992
final,fixed_aes256__high__d5__p4096,1,108,20260905,final_fixed_aes256__high__d5__p4096_rep1_ord108_r48_fixed_high_d5_p4096_cpu20_mem30_1788623790,48,fixed,AES-256-GCM,"{""AES-256-GCM"": 100}",high,80.0,20.0,30.0,0.26426299882587045,0.2650860005815048,5,20,4096,100,100,0.0,0,0.23736932,0.08734012,9.45256172,14.823748,17.300474743699315,8.994117576962122,33.01640625,0.4500000000000001
final,adaptive__high__d20__p256,2,1,20260905,final_adaptive__high__d20__p256_rep2_ord1_r214_adaptive_high_d20_p256_cpu20_mem30_1788623805,214,adaptive,adaptive,"{""AES-128-GCM"": 400}",high,80.0,20.0,30.0,13.069234999420587,13.07089200054179,20,20,256,400,400,0.0,0,0.44354115,0.06698859750000001,21.822438965,41.561581,3.353423747426861,8.242296993829338,33.059765625,1.6499999999999995
final,fixed_chacha20__medium__d20__p1024,2,2,20260905,final_fixed_chacha20__medium__d20__p1024_rep2_ord2_r179_fixed_medium_d20_p1024_cpu20_mem30_1788623823,179,fixed,ChaCha20-Poly1305,"{""ChaCha20-Poly1305"": 400}",medium,50.0,20.0,30.0,19.804689996817615,19.80545999686001,20,20,1024,400,400,0.0,0,0.55011257,0.11571883749999999,11.199130815,28.096338,8.725808373253948,6.746335414963229,33.1357421875,2.7
final,fixed_aes128__low__d20__p4096,2,3,20260905,final_fixed_aes128__low__d20__p4096_rep2_ord3_r117_fixed_low_d20_p4096_cpu20_mem30_1788623847,117,fixed,AES-128-GCM,"{""AES-128-GCM"": 400}",low,20.0,20.0,30.0,17.256188999454025,17.25807999901008,20,20,4096,400,400,0.0,0,0.80693053,0.1427897175,12.158395887500001,25.099955,6.848187781583681,1.2748760003025124,33.086328125,2.55
final,fixed_aes256__high__d20__p256,2,4,20260905,final_fixed_aes256__high__d20__p256_rep2_ord4_r160_fixed_high_d20_p256_cpu20_mem30_1788623869,160,fixed,AES-256-GCM,"{""AES-256-GCM"": 400}",high,80.0,20.0,30.0,21.593609999399632,21.595056998194195,20,20,256,400,400,0.0,0,1.2701172525,0.04757076,22.415838745000002,44.028266,3.6581090715376665,8.72993483904537,33.0697265625,1.7499999999999996
final,adaptive__high__d5__p256,2,5,20260905,final_adaptive__high__d5__p256_rep2_ord5_r208_adaptive_high_d5_p256_cpu20_mem30_1788623888,208,adaptive,adaptive,"{""AES-128-GCM"": 100}",high,80.0,20.0,30.0,0.5727170027967077,0.5743270012317225,5,20,256,100,100,0.0,0,0.59242391,0.12385038,21.89323426,30.421607,0.9000098623188187,11.992268197025142,33.0171875,0.6000000000000005
